kd_suplier,kd_barang,gudang,qty
SENTA01,QMOPK02,Global,0
NONAM01,AMPSA01,Global,0
JAWAA01,AMACE01,Global,0
JAWAA01,AMACE02,Global,0
JAWAA01,QMACE01,Global,5406
JAWAA01,AMACE03,Global,0
JAWAA01,QMACE02,Global,0
ROYAL01,QMACO01,Global,0
ROYAL01,QMACO02,Global,0
GLOBA01,QMAES01,Global,0
NONAM01,AMAES02,Global,0
GLOBA01,QMAES02,Global,2402
GLOBA01,AMAES01,Global,0
NONAM01,AMAES03,Global,0
NONAM01,ZZMAGI01,Global,0
NONAM01,ZZMAGI03,Global,0
NONAM01,ZZMAGI02,Global,0
NONAM01,ZZMAGI04,Global,0
NONAM01,XMAGIC01,Global,0
TIGAM01,AMAGI01,Global,0
TIGAM01,QMAGI01,Global,9311
TIGAM01,QMAGI03,Global,50
TIGAM01,QMAGI02,Global,0
SAPRO01,QMAGN01,Global,0
ARTHA05,AMAGS01,Global,4
AGROG01,AMAGU01,Global,0
DHARM03,QMAKL01,Global,0
N/A,QMALA01,Global,444
TANIN01,QMAMI03,Global,27
TANIN01,AMAMI02,Global,0
TANIN01,QMAMI04,Global,730
TANIN01,AMAMI01,Global,0
TANIN01,QMAMI05,Global,0
TANIN01,AMAMI03,Global,0
MULTI01,QMAMI06,Global,1860
MULTI01,QMAMI08,Global,111
MULTI01,QMAMI07,Global,920
TANIN01,QMAMI01,Global,0
TANIN01,QMAMI02,Global,0
SARIK02,QMANC01,Global,0
SINAR01,AMAND01,Global,0
SINAR01,QMAND02,Global,0
SINAR01,QMAND01,Global,69
SINAR01,AMAND03,Global,0
SINAR01,QMAND06,Global,0
SINAR01,QMAND05,Global,0
SINAR01,QMAND03,Global,0
SINAR01,AMAND04,Global,0
SINAR01,AMAND02,Global,0
SINAR01,QMAND04,Global,0
SINAR01,QMANG02,Global,0
SINAR01,QMANG01,Global,0
NONAM01,ZZMANG01,Global,6
NONAM01,ZZMANG02,Global,0
REJEK01,AMANG01,Global,0
REJEK01,AMANG02,Global,0
REJEK01,QMANG03,Global,0
CATUR01,QMANI03,Global,0
CATUR01,AMANI02,Global,0
BENIH01,AMANI01,Global,0
BENIH01,QMANI01,Global,0
BENIH01,QMANI02,Global,0
MITRA25,AMANO01,Global,0
MITRA25,QMANO01,Global,2494
MITRA25,AMANO02,Global,4
MITRA25,QMANO02,Global,782
EXCEL01,QMANT02,Global,0
EXCEL01,QMANT01,Global,0
BIOTI01,AMANU01,Global,0
BIOTI01,AMANU02,Global,0
CATUR01,QMANZ01,Global,3200
CATUR01,AMANZ01,Global,0
CATUR01,AMANZ02,Global,0
CATUR01,QMANZ02,Global,2090
SAFEC01,AMARB01,Global,0
SAFEC01,QMARB01,Global,0
SAFEC01,QMARB02,Global,0
SAPRO01,QMARC01,Global,0
BINAG01,AMARS01,Global,0
BINAG01,QMARS01,Global,1519
BINAG01,AMARS05,Global,0
BINAG01,QMARS02,Global,873
BINAG01,AMARS03,Global,0
BINAG01,QMARS03,Global,5654
BINAG01,AMARS06,Global,0
BINAG01,QMARS06,Global,1061
BINAG01,QMARS04,Global,0
BINAG01,AMARS04,Global,0
BINAG01,QMARS05,Global,11464
BINAG01,AMARS02,Global,0
GLOBA01,AMART01,Global,0
GLOBA01,QMART01,Global,748
SAPRO01,QMARX01,Global,0
KALAT01,AMASA01,Global,0
NONAM01,AMASH01,Global,0
NONAM01,QMASH01,Global,0
MAJUM01,QMAST04,Global,0
MAJUM01,QMAST03,Global,0
DHARM03,QMAST02,Global,0
DHARM03,AMAST02,Global,0
DHARM03,QMAST01,Global,0
ASIAN01,AMAST01,Global,0
SYNGE01,AMATA01,Global,0
SYNGE01,QMATA01,Global,0
SYNGE01,QMATA02,Global,17585
SYNGE01,AMATA02,Global,0
SYNGE01,QMATA03,Global,34754
SYNGE01,AMATA04,Global,0
SYNGE01,AMATA03,Global,0
SYNGE01,QMATA04,Global,13091
SYNGE01,QMATC01,Global,0
SYNGE01,AMATC01,Global,0
ADILM01,AMPMF01,Global,0
NONAM01,AMTAG01,Global,0
TANIN01,QMATR01,Global,0
AGRIC01,QMAXI01,Global,0
AGRIC01,AMAXI01,Global,0
AGRIC02,QMAXI02,Global,0
TIARA01,QMAXX01,Global,0
TIARA01,QMAXX03,Global,0
TIARA01,QMAXX02,Global,0
WAHAN01,AMAXX01,Global,0
WAHAN01,AMAXX06,Global,0
WAHAN01,AMAXX04,Global,0
WAHAN01,AMAXX05,Global,0
WAHAN01,AMAXX02,Global,0
WAHAN01,AMAXX03,Global,0
ASIAN01,QMEGA03,Global,0
ASIAN01,AMEGA02,Global,0
ASIAN01,QMEGA05,Global,0
ASIAN01,QMEGA04,Global,0
EXCEL01,QMEGA02,Global,0
ASIAN01,AMEGA04,Global,0
ASIAN01,CMEGA01,Global,0
ASIAN01,QMEGA06,Global,0
ASIAN01,QMEGA09,Global,15851
ASIAN01,AMEGA03,Global,0
NONAM01,CMEGA03,Global,0
ASIAN01,QMEGA08,Global,0
ASIAN01,QMEGA11,Global,735
ASIAN01,CMEGA02,Global,0
ASIAN01,QMEGA07,Global,0
ASIAN01,QMEGA10,Global,719
SARIK02,AMEGA01,Global,0
SARIK02,QMEGA01,Global,2170
SARIK02,AMEGA05,Global,0
NONAM01,ZZMEJA01,Global,2
BISII01,AMELO06,Global,0
BISII01,QMELO04,Global,0
BISII01,AMELO09,Global,0
BISII01,QMELO19,Global,0
BISII01,QMELO20,Global,70
BISII01,AMELO17,Global,0
BISII01,QMELO18,Global,0
BISII01,QMELO01,Global,0
BISII01,AMELO13,Global,0
BISII01,QMELO17,Global,0
BISII01,AMELO16,Global,0
BISII01,QMELO21,Global,0
NONAM01,QMELO23,Global,0
BISII01,QMELO10,Global,0
BISII01,AMELO10,Global,0
BISII01,QMELO12,Global,0
BISII01,QMELO15,Global,0
BISII01,QMELO22,Global,0
BISII01,QMELO24,Global,0
ERATA01,AMELO01,Global,0
ERATA01,QMELO07,Global,0
WAHAN01,AMELO04,Global,0
AGRIM01,QMELO02,Global,0
AGRIM01,AMELO07,Global,0
BENIH01,QMELO11,Global,87
BISII01,QMELO05,Global,0
BENIH01,QMELO13,Global,0
BENIH01,QMELO16,Global,0
BENIH01,QMELO14,Global,0
BENIH01,QMELO09,Global,0
BENIH01,AMELO11,Global,0
BISII01,QMELO08,Global,0
BISII01,AMELO15,Global,0
MUTUP01,AMELO02,Global,0
WAHAN01,AMELO05,Global,0
AGRIM01,AMELO12,Global,0
AGRIM01,AMELO14,Global,0
AGRIM01,QMELO06,Global,0
NONAM01,AMELO21,Global,0
BENIH01,AMELO08,Global,0
BENIH01,QMELO03,Global,0
MUTUP01,AMELO03,Global,0
BASFI01,QMELY01,Global,0
DUPON01,AMEOT02,Global,0
DUPON01,QMEOT01,Global,0
DUPON01,AMEOT01,Global,0
DUPON01,QMEOT02,Global,0
JOHNN01,AMERI01,Global,0
STARM01,AMESI02,Global,0
NONAM01,ZZMESIN01,Global,0
NONAM01,ZZMESI01,Global,0
NONAM01,XMESIN01,Global,0
JAWAA01,QMESI03,Global,0
WIDJA01,AMESI01,Global,0
ASIAN01,QMETA10,Global,0
SINAR01,QMETA09,Global,3011
SINAR01,AMETA05,Global,0
SINAR01,QMETA04,Global,25
SINAR01,QMETA03,Global,1234
SINAR01,AMETA04,Global,0
SINAR01,QMETA05,Global,0
SINAR01,AMETA07,Global,0
SINAR01,AMETA06,Global,49
NUFAR01,AMETA03,Global,0
NUFAR01,QMETA06,Global,0
GLOBA01,QMETA02,Global,0
MITOK01,QMETA07,Global,0
MITOK01,AMETA11,Global,0
MITOK01,QMETA08,Global,0
MITOK01,AMETA10,Global,0
CENTA01,AMETA01,Global,0
CENTA01,ZZMETA01,Global,0
CENTA01,AMETA09,Global,0
CENTA01,AMETA08,Global,0
CATUR01,AMETA02,Global,0
CATUR01,QMETA01,Global,0
SARIK01,AMETI01,Global,0
SARIK01,QMETI08,Global,0
SARIK01,AMETI02,Global,0
MITRA01,AMETI03,Global,0
MITRA01,QMETI03,Global,7825
MITRA01,AMETI04,Global,0
MITRA01,QMETI04,Global,0
MITRA01,AMETI05,Global,0
MITRA01,QMETI05,Global,23340
MITRA01,AMETI06,Global,0
MITRA01,QMETI06,Global,6829
MITRA01,AMETI07,Global,0
MITRA01,QMETI01,Global,9654
MITRA01,QMETI02,Global,7061
MITRA01,AMETI08,Global,0
MITRA01,QMETI07,Global,28
MITRA01,AMETI09,Global,0
MITRA01,QMETI09,Global,0
MITRA01,AMETI10,Global,0
PETRO02,AMETO01,Global,0
TUNAS08,QMETR02,Global,0
TUNAS08,QMETR03,Global,0
TUNAS04,QMETR01,Global,0
SARIK02,QMETS03,Global,0
SARIK02,QMETS02,Global,0
SARIK02,QMETS05,Global,0
SARIK02,CMETS05,Global,0
SARIK02,QMETS04,Global,0
SARIK02,CMETS01,Global,0
MITRA01,QMETS07,Global,0
MITRA01,CMETS02,Global,0
MITRA01,QMETS06,Global,0
MITRA01,CMETS03,Global,0
MITRA01,AMETS02,Global,0
MITRA01,CMETS04,Global,0
MITRA01,AMETS01,Global,4
MITRA01,QMETS01,Global,186015
DELIS01,QMEXD08,Global,0
DELIS01,QMEXD11,Global,0
DELIS01,QMEXD05,Global,82
DELIS01,AMEXD03,Global,0
DELIS01,QMEXD04,Global,0
DELIS01,QMEXD09,Global,0
DELIS01,QMEXD12,Global,0
DELIS01,QMEXD06,Global,166
DELIS01,AMEXD02,Global,0
DELIS01,QMEXD01,Global,0
DELIS01,QMEXD10,Global,0
DELIS01,QMEXD13,Global,0
DELIS01,QMEXD07,Global,615
DELIS01,QMEXD14,Global,0
DELIS01,AMEXD04,Global,0
DELIS01,QMEXD02,Global,333
DELIS01,AMEXD01,Global,0
DELIS01,QMEXD03,Global,0
DELIS01,QMEXD15,Global,0
SARIK01,AMEXI01,Global,0
SARIK01,AMEXI04,Global,0
SARIK01,AMEXI02,Global,0
SARIK01,AMEXI03,Global,0
NONAM01,AMICR01,Global,0
ARTHA05,AMICR02,Global,4
NONAM01,ZZMICR01,Global,0
NONAM01,ZZMIEI01,Global,0
NONAM01,ZZMIEI02,Global,0
LAKAB01,AMIKO01,Global,4
WAHAN01,AMIKR02,Global,0
DITYA01,QMIKR02,Global,0
DITYA01,AMIKR01,Global,0
DITYA01,QMIKR01,Global,0
SYNGE01,AMINE01,Global,0
SYNGE01,QMINE01,Global,1003
SYNGE01,QMINE02,Global,4135
NONAM01,ZZMINI01,Global,100
NONAM01,ZZMINY10,Global,0
NONAM01,ZZMINY11,Global,0
NONAM01,ZZMINY07,Global,0
NONAM01,ZZMINY06,Global,0
NONAM01,ZZMINY14,Global,0
NONAM01,ZZMINY25,Global,806
NONAM01,ZZMINY23,Global,0
NONAM01,ZZMINY20,Global,0
NONAM01,ZZMINY21,Global,110
NONAM01,ZZMINY09,Global,0
NONAM01,ZZMINY15,Global,0
NONAM01,ZZMINY01,Global,0
NONAM01,ZZMINY02,Global,0
NONAM01,ZZMINY18,Global,42
NONAM01,ZZMINY12,Global,0
NONAM01,ZZMINY08,Global,0
NONAM01,ZZMINY13,Global,0
NONAM01,ZZMINY03,Global,0
NONAM01,ZZMINY22,Global,0
NONAM01,ZZMINY24,Global,4
NONAM01,ZZMINY16,Global,0
NONAM01,ZZMINY04,Global,0
NONAM01,ZZMINY05,Global,0
NONAM01,ZZMINY17,Global,0
MITRA01,AMIPC01,Global,0
MITRA01,QMIPC01,Global,0
MITRA01,QMIPC04,Global,0
PETRO01,AMIPC03,Global,0
PETRO01,QMIPC02,Global,61570
PETRO01,AMIPC02,Global,0
PETRO01,QMIPC03,Global,19117
GOLDE02,AMIRA01,Global,0
DALZO01,QMIRA01,Global,0
DALZO01,QMIRA02,Global,0
ADILM01,QMITI01,Global,0
SARIK02,QMITR03,Global,0
SARAN08,QMITR02,Global,0
SARAN08,QMITR01,Global,0
DALZO01,QMOME01,Global,0
SINAR01,CMONE02,Global,0
SINAR01,QMONE06,Global,308
SINAR01,CMONE01,Global,0
SINAR01,QMONE01,Global,185
SINAR01,AMONE02,Global,0
SINAR01,AMONE03,Global,0
SINAR01,QMONE03,Global,0
SINAR01,QMONE04,Global,0
SINAR01,AMONE01,Global,0
SINAR01,QMONE02,Global,0
SINAR01,QMONE05,Global,8
SINAR01,CMONE03,Global,0
SINAR01,QMONE07,Global,1748
SINAR01,QMONE08,Global,0
SARAN08,QMONK04,Global,75
INDOT02,QMONK01,Global,0
INDOT02,AMONK01,Global,0
INDOT02,QMONK02,Global,0
INDOT02,QMONK03,Global,0
ARTHA01,QMONT03,Global,0
ARTHA01,AMONT03,Global,0
ARTHA01,QMONT01,Global,0
ARTHA01,AMONT01,Global,9
ARTHA01,AMONT02,Global,0
ARTHA01,QMONT02,Global,0
AGRIC01,QMOSP01,Global,0
AGRIC01,AMOSP02,Global,0
AGRIC01,QMOSP02,Global,2878
AGRIC01,AMOSP01,Global,0
AGRIC01,QMOSP03,Global,5478
AGRIC01,AMOSP03,Global,0
BAYER01,AMOVE01,Global,0
BAYER01,QMOVE01,Global,0
BAYER01,AMOVE02,Global,0
BAYER01,QMOVE02,Global,0
BAYER01,QMOVE04,Global,1037
BAYER01,QMOVE03,Global,0
ARTHA01,AMOXA01,Global,0
ARTHA01,QMOXA01,Global,0
JOHNN01,AMRKL01,Global,0
AGROG01,AMRKL02,Global,0
FAMIN01,AMRKL03,Global,0
MAJUM01,QMRKL01,Global,0
MAJUM01,QMRQL01,Global,638
MAJUM01,QMRGL03,Global,1924
MAJUM01,QMRQL02,Global,1230
JAVAK01,QMULS53,Global,0
JAVAK01,QMULS65,Global,0
JAVAK01,QMULS55,Global,0
JAVAK01,QMUL114,Global,0
JAVAK01,QMULS56,Global,0
JAVAK01,QMULS57,Global,268
JAVAK01,QMUL100,Global,7
JAVAK01,AMULS57,Global,4
JAVAK01,AMULS63,Global,1
JAVAK01,QMULS96,Global,0
JAVAK01,QMULS102,Global,10
JAVAK01,QMULS97,Global,199
JAVAK01,QMUL125,Global,20
JAVAK01,QMULS98,Global,105
JAVAK01,QMUL130,Global,0
JAVAK01,QMULS76,Global,222
JAVAK01,AMULS36,Global,1
JAVAK01,QMULS77,Global,103
NONAM01,AMULS64,Global,1
SURYA03,QMULS50,Global,0
SURYA03,CMULS02,Global,0
SURYA03,CMULS01,Global,0
SURYA03,QMULS51,Global,0
TOMAN01,AMULS01,Global,0
TOMAN01,AMULS02,Global,0
TOMAN01,QMULS01,Global,0
TOMAN01,CMULS03,Global,0
TOMAN01,QMULS02,Global,0
TOMAN01,CMULS04,Global,0
TOMAN01,QMULS03,Global,0
TOMAN01,CMULS05,Global,0
TOMAN01,AMULS03,Global,0
TOMAN01,AMULS12,Global,0
KARUN03,QMULS71,Global,0
JAVAK01,QMULS90,Global,0
JAVAK01,QMUL127,Global,0
JAVAK01,QMUL128,Global,256
JAVAK01,AMULS62,Global,1
JAVAK01,AMULS25,Global,0
JAVAK01,QMULS33,Global,36
JAVAK01,QMUL129,Global,95
JAVAK01,QMULS34,Global,0
JAVAK01,QMUL121,Global,124
JAVAK01,AMULS61,Global,0
JAVAK01,ZZMULS02,Global,0
JAVAK01,AMULS23,Global,0
JAVAK01,QMULS31,Global,13
NONAM01,AMULS65,Global,1
JAVAK01,QMUL122,Global,1
JAVAK01,AMULS28,Global,0
JAVAK01,QMULS32,Global,0
JAVAK01,AMULS29,Global,0
JAVAK01,QMULS35,Global,0
JAVAK01,QMULS36,Global,0
JAVAK01,QMULS101,Global,35
JAVAK01,QMULS49,Global,0
TIRTA03,QMULS60,Global,0
TIRTA03,QMULS61,Global,0
TIRTA03,QMULS62,Global,0
PRIMA02,AMULS04,Global,0
PRIMA02,QMULS24,Global,75
PRIMA02,AMULS20,Global,0
PRIMA02,AMULS05,Global,0
PRIMA02,AMULS19,Global,0
PRIMA02,QMULS20,Global,112
PRIMA02,AMULS06,Global,0
PRIMA02,AMULS21,Global,0
PRIMA02,QMULS22,Global,97
PRIMA02,AMULS07,Global,0
PRIMA02,AMULS18,Global,0
PRIMA02,QMULS21,Global,0
PRIMA02,QMULS27,Global,64
PRIMA02,AMULS08,Global,0
PRIMA02,QMULS28,Global,53
PRIMA02,QMULS52,Global,0
PRIMA02,AMULS09,Global,0
JAVAK01,QMULS63,Global,0
JAVAK01,QMULS47,Global,0
JAVAK01,QMULS10,Global,0
JAVAK01,AMULS22,Global,0
JAVAK01,QMULS64,Global,0
JAVAK01,QMULS48,Global,0
JAVAK01,QMULS09,Global,0
JAVAK01,AMULS13,Global,0
JAVAK01,QMULS41,Global,0
JAVAK01,ZZMULS03,Global,0
JAVAK01,QMULS45,Global,0
JAVAK01,AMULS31,Global,0
JAVAK01,QMULS29,Global,0
JAVAK01,QMULS11,Global,0
JAVAK01,AMULS10,Global,0
JAVAK01,QMULS04,Global,0
JAVAK01,QMULS42,Global,0
JAVAK01,AMULS30,Global,0
JAVAK01,QMULS46,Global,0
JAVAK01,AMULS26,Global,0
JAVAK01,QMULS40,Global,0
JAVAK01,AMULS16,Global,0
JAVAK01,QMULS08,Global,0
JAVAK01,QMULS05,Global,0
JAVAK01,AMULS24,Global,0
JAVAK01,QMULS23,Global,0
JAVAK01,QMULS06,Global,0
JAVAK01,QMULS25,Global,0
JAVAK01,AMULS15,Global,0
JAVAK01,QMULS07,Global,0
